lon,lat,rayon,location,address,number,volume/each,comment,source
73.47828082,54.97719558,Октябрьский административный район,Омск,"50 лет ВЛКСМ, 10",6,"0,75",,
73.46919077,54.97895007,Октябрьский административный район,Омск,"Пономаренко,4",5,"0,75",,
73.47297021,54.98291417,Октябрьский административный район,Омск,"Романенко,10",5,"0,75",,
73.4755844,54.98182694,Октябрьский административный район,Омск,"Романенко,12",3,"0,75",,
73.47123479,54.98221217,Октябрьский административный район,Омск,"Романенко,8",6,"0,75",,
73.47477877,54.97979917,Октябрьский административный район,Омск,"Ермолаева,6",3,"0,75",,
73.47325414,54.97899206,Октябрьский административный район,Омск,"Ермолаева,8",3,"0,75",,
73.47595292,54.98049814,Октябрьский административный район,Омск,"Ермолаева,5",3,"0,75",,
73.46633382,54.98012667,Октябрьский административный район,Омск,"Космический пр,30",3,"1,10",,
73.48072446,54.98172535,Октябрьский административный район,Омск,"Романенко,15/б",3,"0,75",,
73.47830948,54.974659,Октябрьский административный район,Омск,"50 лет ВЛКСМ,14",3,"1,10",,
73.47945912,54.97397506,Октябрьский административный район,Омск,"50 лет ВЛКСМ,16/а",7,"0,75",,
73.46215049,54.97712677,Октябрьский административный район,Омск,"П.Осминина,1",4,"0,75",,
73.46369648,54.97622568,Октябрьский административный район,Омск,"П.Осминина,6",3,"0,75",,
73.46593379,54.97658212,Октябрьский административный район,Омск,"П.Осминина,9",4,"0,75",,
73.46837968,54.97418036,Октябрьский административный район,Омск,"П.Осминина,13",4,"0,75",,
73.46789907,54.97323495,Октябрьский административный район,Омск,"П.Осминина,17",5,"0,75",,
73.47282182,54.97430994,Октябрьский административный район,Омск,"75 Гв.бригады,4",7,"0,75",,
73.46602344,54.97742996,Октябрьский административный район,Омск,"Товстухо,1",2,"0,75",,
73.47113519,54.98315732,Октябрьский административный район,Омск,"Космический пр,101/1",2,"0,75",,
73.46744556,54.98264825,Октябрьский административный район,Омск,"Космический пр, 109",4,"0,75",,
73.46409456,54.98080355,Октябрьский административный район,Омск,"Космический пр,97/в",4,"0,75",,
73.46366633,54.98048465,Октябрьский административный район,Омск,"Космический пр, 97г,",2,"0,75",,
73.4652857,54.98136042,Октябрьский административный район,Омск,"Космический пр,97/д,к1",3,"0,60",,
73.46542653,54.98195065,Октябрьский административный район,Омск,"Космический прт,97/д,к2",4,"0,60",,
73.47604221,54.97449164,Октябрьский административный район,Омск,"75 Гв.бригады,8",8,"0,75",,
73.41947568,54.97605916,Октябрьский административный район,Омск,"20 лет РККА,204",3,"0,75",,
73.42137258,54.97554021,Октябрьский административный район,Омск,"Масленникова,179",2,"0,60",,
73.42704573,54.97605068,Октябрьский административный район,Омск,"Масленникова,203",2,"0,75",,
73.41271097,54.95795927,Октябрьский административный район,Омск,"3 Транспортная,21",1,"0,75",,
73.40482167,54.95895615,Октябрьский административный район,Омск,"4 Линия,244",2,"0,75",,
73.40786514,54.95223842,Октябрьский административный район,Омск,"4 Транспортная,12",3,"0,75",,
73.39823956,54.94754879,Октябрьский административный район,Омск,Иркутский тупик,2,"0,75",,
73.40902046,54.9612843,Октябрьский административный район,Омск,"7 Линия,186",3,"0,75",,
73.40870848,54.96264371,Октябрьский административный район,Омск,"7-я Линия, 182а",3,"0,75",,
73.41117919,54.97091912,Октябрьский административный район,Омск,"Б.Хмельницкого,166",3,"0,75",,
73.42371344,54.97657794,Октябрьский административный район,Омск,"20 лет РККА,208",3,"0,75",,
73.41274503,54.97623208,Октябрьский административный район,Омск,"11 Линия,181",1,"0,75",,
73.41007218,54.97546071,Октябрьский административный район,Омск,"9 Линия,139/а",1,"0,75",,
73.39565548,54.96185565,Октябрьский административный район,Омск,"Учебная,191/а",5,"0,75",,
73.40511376,54.97318111,Октябрьский административный район,Омск,"Лазо,155",1,"0,75",,
73.40664015,54.95963297,Октябрьский административный район,Омск,"5 Линия,252",2,"0,75",,
73.42111045,54.97644312,Октябрьский административный район,Омск,"20 лет РККА,202/а",4,"0,60",,
73.42264952,54.97563238,Октябрьский административный район,Омск,"Масленникова,181",2,"0,60",,
73.40944962,54.97476937,Октябрьский административный район,Омск,"Масленникова,45",4,"0,60",,
73.45354218,54.94258743,Октябрьский административный район,Омск,18 Военный городок,4,"0,75",,
73.45373515,54.9570032,Октябрьский административный район,Омск,"Камерный переулок,7",4,"0,75",,
73.45575596,54.95673675,Октябрьский административный район,Омск,"Камерный переулок,13",3,"0,75",,
73.45811477,54.95750796,Октябрьский административный район,Омск,"5 Кордная,21",1,"0,75",,
73.44913105,54.95853327,Октябрьский административный район,Омск,"5 Кордная,9",3,"0,75",,
73.468132,54.96046198,Октябрьский административный район,Омск,"5 Кордная,69",6,"0,75",,
73.47247751,54.9579034,Октябрьский административный район,Омск,"5 Кордная,71",4,"0,75",,
73.45625091,54.95558046,Октябрьский административный район,Омск,"Камерный переулок,42",4,"0,75",,
73.45985729,54.95613677,Октябрьский административный район,Омск,"Рощинская,1",11,"0,75",,
73.45226381,54.95743608,Октябрьский административный район,Омск,"Камерный переулок,51",2,"0,75",,
73.45153846,54.95171766,Октябрьский административный район,Омск,"6 Шинная,15",4,"0,75",,
73.45294148,54.95396972,Октябрьский административный район,Омск,"6 Шинная,1",4,"0,60",,
73.45674503,54.95172873,Октябрьский административный район,Омск,"3 Молодежная,50",9,"0,60",,
73.46163546,54.95205085,Октябрьский административный район,Омск,"3 Молодежная,59",5,"0,60",,
73.46298215,54.9523965,Октябрьский административный район,Омск,"3 Молодежная,61",1,"2,70",,
73.46486177,54.95264127,Октябрьский административный район,Омск,"3 Молодежная,63",6,"0,60",,
73.47109079,54.95404156,Октябрьский административный район,Омск,"3 Молодежная,71",1,"2,70",,
73.45850846,54.95144821,Октябрьский административный район,Омск,"3 Молодежная,51",5,"0,75",,
73.45465996,54.95128025,Октябрьский административный район,Омск,"3 Молодежная,52",3,"0,75",,
73.4689336,54.95318644,Октябрьский административный район,Омск,"3 Молодежная,69",1,"2,70",,
73.45344713,54.95052443,Октябрьский административный район,Омск,"3 Молодежная,47",2,"0,60",,
73.47618273,54.97885554,Октябрьский административный район,Омск,"50 лет ВЛКСМ, 7",1,"0,75",,
73.47829882,54.97472017,Октябрьский административный район,Омск,"50 лет ВЛКСМ, 14",2,"0,75",,
73.46356634,54.97664996,Октябрьский административный район,Омск,"П.Осминина, 5",1,"0,75",,
73.47282182,54.97433135,Октябрьский административный район,Омск,"75 Гв. Бригады, 4",1,"0,75",,
73.46600212,54.97744525,Октябрьский административный район,Омск,"Товстухо, 1",1,"0,75",,
73.48302801,54.97896689,Октябрьский административный район,Омск,"Романенко, 16Б",3,"0,75",,
73.41423785,55.06847349,Октябрьский административный район,Омск,"Юбилейная, 6",1,"0,75",,
73.46994446,54.97683483,Октябрьский административный район,Омск,"Пономаренко, 2",3,"0,75",,
73.46806082,54.97783283,Октябрьский административный район,Омск,"Товстухо, 4",2,"0,75",,
73.47438944,54.98077171,Октябрьский административный район,Омск,"Ермолаева, 4",2,"0,75",,
73.47554709,54.98182694,Октябрьский административный район,Омск,"Романенко, 12",4,"0,75",,
73.46591686,54.97745749,Октябрьский административный район,Омск,"Товстухо, 1",1,"0,75",,
73.477276,54.98366792,Октябрьский административный район,Омск,"Космический, 32",5,"1,1",,
73.47123644,54.98321236,Октябрьский административный район,Омск,"Космический, 101/1",4,"0,75",,
73.47136441,54.98382529,Октябрьский административный район,Омск,"Космический, 105",3,"0,75",,
73.44002644,54.96745123,Октябрьский административный район,Омск,"Индустриальная, 4",2,"0,75",,
73.44148878,54.96690994,Октябрьский административный район,Омск,"Индустриальная, 4а",2,"0,75",,
73.44417679,54.96767035,Октябрьский административный район,Омск,"Индустриальная, 5",1,"0,75",,
73.44229548,54.96990371,Октябрьский административный район,Омск,"Космический, 5",5,"0,75",,
73.45515581,54.97199136,Октябрьский административный район,Омск,"Космический, 22/1",3,"0,75",,
73.44578895,54.97318365,Октябрьский административный район,Омск,"Пархоменко, 11",2,"0,75",,
73.44752316,54.97459738,Октябрьский административный район,Омск,"Пархоменко, 21",3,"0,75",,
73.44773499,54.96289156,Октябрьский административный район,Омск,"3-я Кордная, 24Б",1,"0,75",,
73.4501694,54.96183317,Октябрьский административный район,Омск,"5-я Кордная, 62",1,"0,75",,
73.43684359,54.96934671,Октябрьский административный район,Омск,Пос. Чкалова,2,"0,75",,
73.44871189,54.97316071,Октябрьский административный район,Омск,"Космический, 37",1,"0,75",,
73.44873214,54.97157623,Октябрьский административный район,Омск,"Космический, 35",1,"0,75",,
73.45308109,54.97094983,Октябрьский административный район,Омск,"Космический, 20/2",3,"0,75",,
73.47906412,54.97171788,Октябрьский административный район,Омск,"75 Гв. Бригады, 18б",2,"0,75",,
73.47017834,54.97251598,Октябрьский административный район,Омск,"75 Гв. Бригады, 1в",1,"0,75",,
73.48115486,54.97252124,Октябрьский административный район,Омск,"75 Гв. Бригады, 22",2,"0,75",,
73.47612037,54.97150299,Октябрьский административный район,Омск,"75 Гв. Бригады, 14а",1,"0,75",,
73.46799605,54.97213981,Октябрьский административный район,Омск,"П.Осминина, 17в",1,"0,75",,
73.43307616,54.94992754,Октябрьский административный район,Омск,"Ком. Городок, 21",5,"0,7",,
73.42884445,54.94888233,Октябрьский административный район,Омск,"Цемента, 2",5,"0,7",,
73.43027356,54.95098864,Октябрьский административный район,Омск,"4-я Транспортная, 52",5,"0,7",,
73.42747127,54.94790081,Октябрьский административный район,Омск,"Цемента, 14",5,"0,7",,
73.42197285,54.95145894,Октябрьский административный район,Омск,"Краснопресненская, 1",2,"0,7",,
73.42193526,54.94847949,Октябрьский административный район,Омск,"5 Рабочая, 85",4,"0,7",,
73.42487184,54.94771181,Октябрьский административный район,Омск,"5 Рабочая, 70б",3,"0,7",,
73.42039926,54.94739961,Октябрьский административный район,Омск,"5 Рабочая, 64",2,"0,7",,
73.42915755,55.0642394,Октябрьский административный район,Омск,"3 Ж/Дорожная, 9",5,"0,7",,
73.42952524,55.06414175,Октябрьский административный район,Омск,"3 Ж/Дорожная, 10",6,"0,7",,
73.43551423,54.94388666,Октябрьский административный район,Омск,"17 Рабочая, 91а",5,"0,7",,
73.43566226,54.94551067,Октябрьский административный район,Омск,"15 Рабочая, 102а",6,"0,7",,
73.43349686,54.93989572,Октябрьский административный район,Омск,"19 Рабочая, 83",5,"0,7",,
73.42778011,54.94281207,Октябрьский административный район,Омск,"1 Ж/Дорожная, 20",5,"0,7",,
73.43684395,54.94337153,Октябрьский административный район,Омск,"2 Ж/Дорожная, 1а",5,"0,7",,
73.44118792,54.94270259,Октябрьский административный район,Омск,"3 Ж/Дорожная, 24а",2,"0,7",,
73.44902637,54.96772758,Октябрьский административный район,Омск,"Космический, 14А/1",5,"1,1",,
73.44919464,54.96864912,Октябрьский административный район,Омск,"Космический, 14А/2",5,"1,1",,
73.44915734,54.96866135,Октябрьский административный район,Омск,"Космический, 16А/2",4,"1,1",,
73.45255085,54.96940829,Октябрьский административный район,Омск,"Космический, 18А/1",6,"1,1",,
73.45361654,54.96731418,Октябрьский административный район,Омск,"Космический, 18А/4",2,"1,1",,
73.45275572,54.96740747,Октябрьский административный район,Омск,"Космический, 18А/5",3,"1,1",,
73.45367551,54.96638377,Октябрьский административный район,Омск,"Космический, 14б/5",3,"1,1",,
73.45132448,54.96606306,Октябрьский административный район,Омск,"Космический, 14Ж/1",2,"1,1",,
73.45069055,54.96606,Октябрьский административный район,Омск,"Космический, 14Ж",3,"1,1",,
73.44825248,54.96632218,Октябрьский административный район,Омск,"Космический, 14Д",2,"1,1",,
73.44816686,54.96725635,Октябрьский административный район,Омск,"Космический, 14 Г",2,"1,1",,
73.46982344,54.98337348,Октябрьский административный район,Омск,"Космический, 101",1,"0,75",,
73.44946488,54.97514137,Октябрьский административный район,Омск,"Пархоменко, 21/2",3,"0,75",,
73.39324693,54.95710085,Октябрьский административный район,Омск,"16 В. Городок, 414",1,"1,1",,
73.39577339,54.955402,Октябрьский административный район,Омск,"Печникова, 354",2,"1,1",,
73.40177126,54.95100541,Октябрьский административный район,Омск,"Братская, 21",2,"1,1",,
73.39269218,54.95557242,Октябрьский административный район,Омск,"16 В. Городок, 381",3,"1,1",,
73.45352619,54.94244663,Октябрьский административный район,Омск,18 В.Городок,1,"0,75",,
73.45372449,54.95700626,Октябрьский административный район,Омск,"Камерный пер, 7",1,"0,75",,
73.45803483,54.95750796,Октябрьский административный район,Омск,"5 Кордная, 21",2,"0,75",,
73.45627755,54.95558352,Октябрьский административный район,Омск,"Камерный пер, 42",2,"0,75",,
73.45984663,54.95611535,Октябрьский административный район,Омск,"Рощинская, 1",1,"0,75",,
73.46182529,54.95433544,Октябрьский административный район,Омск,"Камерный пер, 51",5,"0,75",,
73.4546493,54.95126189,Октябрьский административный район,Омск,"3 Молодежная, 52",1,"0,75",,
73.46810536,54.96047116,Октябрьский административный район,Омск,"5 Кордная, 69",1,"0,75",,
73.46523462,54.95382506,Октябрьский административный район,Омск,"3 Молодежная, 62/2",2,"0,75",,
73.46068997,54.95319132,Октябрьский административный район,Омск,"3 Молодежная, 58",1,"0,75",,
73.45466281,54.95076246,Октябрьский административный район,Омск,"3 Молодежная, 49",5,"0,75",,
73.46699242,54.95318551,Октябрьский административный район,Омск,"3 Молодежная, 65",1,"2,7",,
73.47305014,54.95430224,Октябрьский административный район,Омск,"3 Молодежная, 73",2,"0,6",,
73.47392682,54.95448406,Октябрьский административный район,Омск,"3 Молодежная, 75",1,"2,7",,
73.47491707,54.95463446,Октябрьский административный район,Омск,"3 Молодежная, 77",1,"2,7",,
73.47433544,54.95553336,Октябрьский административный район,Омск,"3 Молодежная, 81",1,"0,6",,
73.45884951,54.95116668,Октябрьский административный район,Омск,"3 Молодежная, 51",1,"0,75",,
73.44686166,54.96578305,Октябрьский административный район,Омск,"Космический, 14Д/1",1,8,,
73.4502884,54.95941381,Октябрьский административный район,Омск,4 Кордная 56а,3,"1,1",,
73.41099805,54.97411434,Октябрьский административный район,Омск,"Масленникова, 82",2,1,,
73.40728201,54.97330348,Октябрьский административный район,Омск,"6 Линия, 97",4,1,,
73.40955733,54.97231578,Октябрьский административный район,Омск,"Маяковского, 97",,,,
73.45135419,54.97128777,Октябрьский административный район,Омск,"Космический, 18 Г",5,1,,
73.40359013,54.95299762,Октябрьский административный район,Омск,"16 В. Городок, 426",1,"1,1",,
73.42135316,54.94002908,Октябрьский административный район,Омск,"Харьковская, 25",13,"0,75",,
73.45431162,54.97182865,Октябрьский административный район,Омск,"Космический, 20/5,6",3,"1,1",,
73.45424234,54.97222628,Октябрьский административный район,Омск,"Космический, 20/5,6",1,8,,
73.41482919,54.97607388,Октябрьский административный район,Омск,"Шебалдина, 199",2,"0,75",,
73.40406163,54.97355619,Октябрьский административный район,Омск,"Масленникова, 72",2,"0,7",,
73.40615333,54.9736816,Октябрьский административный район,Омск,"Масленникова, 76",2,"0,7",,
73.43697682,54.97555871,Октябрьский административный район,Омск,"Кузнецова, 2, 4",2,"0,7",,
73.41268433,54.95796233,Октябрьский административный район,Омск,"3 Транспортная, 21",4,"0,75",,
73.40483233,54.95896533,Октябрьский административный район,Омск,"4 Линия, 244",1,"0,75",,
73.40784915,54.95225372,Октябрьский административный район,Омск,"4 Транспортная, 12",1,"0,75",,
73.41248704,54.95290244,Октябрьский административный район,Омск,"4 Транспортная, 5",3,"0,75",,
73.40903645,54.961269,Октябрьский административный район,Омск,7 Линия 186,2,"0,75",,
73.4086765,54.96261924,Октябрьский административный район,Омск,7 Линия 182а,5,"0,75",,
73.4112005,54.97083653,Октябрьский административный район,Омск,"Б.Хмельницкого, 166",3,"0,75",,
73.41271886,54.96475953,Октябрьский административный район,Омск,"Б.Хмельницкого, 192",2,"0,75",,
73.41247733,54.96624611,Октябрьский административный район,Омск,"Б.Хмельницкого, 186",6,"0,75",,
73.40881814,54.9574533,Октябрьский административный район,Омск,"3 Транспортная, 9",3,"0,75",,
73.39566081,54.961822,Октябрьский административный район,Омск,"Учебная, 191а",3,"0,75",,
73.39917475,54.95868728,Октябрьский административный район,Омск,"Панфилова, 14",4,"0,75",,
73.40637982,54.95824012,Октябрьский административный район,Омск,"5 Линия, 252",3,"0,75",,
73.4023862,54.96614749,Октябрьский административный район,Омск,"Бульварная, 11",7,"0,75",,
73.40385314,54.96600717,Октябрьский административный район,Омск,"Бульварная, 13",2,"0,75",,
73.43627748,54.97556677,Октябрьский административный район,Омск,"Масленникова, 239",8,"0,75",,
73.43885701,54.97652902,Октябрьский административный район,Омск,"Масленникова, 237",7,"0,75",,
73.43656145,54.97330541,Октябрьский административный район,Омск,"Кузнецова, 10",4,"0,6",,
73.43554652,54.97316559,Октябрьский административный район,Омск,"Худенко, 3",5,"0,75",,
73.41947568,54.97608362,Октябрьский административный район,Омск,"20 лет РККА, 204",1,"0,75",,
73.427115,54.97582437,Октябрьский административный район,Омск,"Масленникова, 203",3,"0,75",,
73.431265,54.97630645,Октябрьский административный район,Омск,"Масленникова, 225",4,"0,75",,
73.42402784,54.97662076,Октябрьский административный район,Омск,"20 лет РККА, 208",5,"0,75",,
73.41279299,54.97626572,Октябрьский административный район,Омск,"11 Линия, 181",7,"0,75",,
73.41007218,54.97548823,Октябрьский административный район,Омск,"9 Линия, 139а",4,"0,75",,
73.40498587,54.97346556,Октябрьский административный район,Омск,"Лазо, 155",2,"0,75",,
73.40027833,54.97535296,Октябрьский административный район,Омск,"20 лет РККА, 2",4,"0,6",,
73.42248651,54.97653193,Октябрьский административный район,Омск,"20 лет РККА, 206",4,"0,6",,
73.39887716,54.97492424,Октябрьский административный район,Омск,"Куйбышева, 81",2,"2,7",,
73.39968971,54.97431119,Октябрьский административный район,Омск,"Масленникова, 17",2,"0,6",,
73.39946815,54.97324188,Октябрьский административный район,Омск,"Масленникова, 66",4,"0,6",,
73.42512052,54.97664941,Октябрьский административный район,Омск,"20 лет РККА, 210",4,"0,6",,
73.41073753,54.97360429,Октябрьский административный район,Омск,"Б.Хмельницкого, 156",3,"0,75",,
73.22453867,55.36472289,Октябрьский административный район,Омск,Крутая горка,,,,
73.4121072,54.95541415,Октябрьский административный район,Омск,8 Линия 198,6,"1,1",,
73.41039568,54.95610042,Октябрьский административный район,Омск,"7 Линия, 190/2",1,"1,1",,
,,Октябрьский административный район,Омск,"3 Транспортная, 4/2",1,"1,1",,
,,Октябрьский административный район,Омск,"Харьковская, 3/1",3,"0,7",,
,,Октябрьский административный район,Омск,"1 Военная, 7/1",2,"1,2",,
,,Октябрьский административный район,Омск,"Масленникова, 41",4,"0,75",,
,,Октябрьский административный район,Омск,16 В. Городок 461,4,"0,75",,
,,Октябрьский административный район,Омск,"Худенко, 5",4,1,,
,,Октябрьский административный район,Омск,"2 Военная, 19",4,"1,1",,
,,Октябрьский административный район,Омск,"20 лет РККА, 10",6,"1,1",,
,,Октябрьский административный район,Омск,"Кузнецова, 12",4,"1,5",,
,,Октябрьский административный район,Омск,"3 Железнодорожная, 15",4,"0,75",,
,,Октябрьский административный район,Омск,6 Линия 182,6,"0,75",,
,,Октябрьский административный район,Омск,"1 Военная, 7",2,"0,75",,
,,Октябрьский административный район,Омск,"Космический, 20",2,"1,1",,
,,Октябрьский административный район,Омск,"Краснопресненская, 3",3,"1,1",,
,,Кировский административный район,Омск,"ул. Днепровская, д. 4б",2,1,,
,,Кировский административный район,Омск,"ул. Днепровская, д. 14",3,1,,
,,Кировский административный район,Омск,"ул. Днепровская, д. 42а",2,1,,
,,Кировский административный район,Омск,"ул. 1-я Казахстанская, 2",3,1,,
,,Кировский административный район,Омск,"ул. 2-я Казахстанская, 42",1,1,,
,,Кировский административный район,Омск,"ул. 2-я Кировская, д. 121а",2,1,,
,,Кировский административный район,Омск,"ул. 8-я Кировская, д. 70",2,1,,
,,Кировский административный район,Омск,"ул. 8-я Кировская, д. 72",2,1,,
,,Кировский административный район,Омск,"ул. 8-я Кировская, д. 101",2,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 58в",3,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 58в",1,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 70",4,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 71",1,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 71",1,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 87/1",1,2,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 87/2",4,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 89/3",3,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 89/3",1,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 89/3",1,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 89/4",8,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 89/6",4,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 89/6",1,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 89/7",4,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 91",4,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 102",1,"0,75",,
,,Кировский административный район,Омск,"ул. Менжинского, д. 1в",2,1,,
,,Кировский административный район,Омск,"ул. Можайского, д. 1",3,1,,
,,Кировский административный район,Омск,"ул. Нефтебаза, д. 3",2,1,,
,,Кировский административный район,Омск,"ул. Нефтебаза, д. 4",2,"0,75",,
,,Кировский административный район,Омск,"ул. Нефтебаза, д. 5",2,1,,
,,Кировский административный район,Омск,"ул. Нефтебаза, д. 13",2,1,,
,,Кировский административный район,Омск,"ул. Перова, д. 9",1,"0,75",,
,,Кировский административный район,Омск,"ул. 1-я Самарская, д. 1а",2,1,,
,,Кировский административный район,Омск,"ул. 4-я Самарская, д. 47",2,"1,5",,
,,Кировский административный район,Омск,"ул. Талалихина, д. 22",4,1,,
,,Кировский административный район,Омск,"ул. Талалихина, д. 29А",2,"0,75",,
,,Кировский административный район,Омск,"ул. 1-я Автомобильная, д.5",1,1,,
,,Кировский административный район,Омск,"ул. 3-я Автомобильная, д.1",2,1,,
,,Кировский административный район,Омск,"ул. Бетховена, д. 23",7,1,,
,,Кировский административный район,Омск,"ул. Бетховена, д. 26",1,"0,75",,
,,Кировский административный район,Омск,"ул. Бетховена, д. 33",1,"0,75",,
,,Кировский административный район,Омск,"ул. 6-я Западная, 1",1,1,,
,,Кировский административный район,Омск,"ул. Карпинского, д. 28",2,1,,
,,Кировский административный район,Омск,"ул. Керченская, д. 46",2,1,,
,,Кировский административный район,Омск,"ул. Комбикормовый завод, д. 3",1,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 1",4,1,,
,,Кировский административный район,Омск,"ул. Мельничная, д. 4",4,"0,75",,
,,Кировский административный район,Омск,"ул. Мельничная, д. 44",2,"0,75",,
,,Кировский административный район,Омск,"ул. Новостройка, д. 7",2,1,,
,,Кировский административный район,Омск,"ул. Новостройка, д. 8",2,1,,
,,Кировский административный район,Омск,"ул. Новостройка, д. 10",2,1,,
,,Кировский административный район,Омск,"ул. Новостройка, д. 13",1,1,,
,,Кировский административный район,Омск,"ул. Новостройка, д. 15",1,1,,
,,Кировский административный район,Омск,"ул. Новостройка, д. 20А",2,"0,75",,
,,Кировский административный район,Омск,"ул. Новостройка, д. 20Б",2,"0,75",,
,,Кировский административный район,Омск,"ул. Новостройка, д. 23",2,1,,
,,Кировский административный район,Омск,"ул. Новостройка, д. 25",1,1,,
,,Кировский административный район,Омск,ООТ Новостройка (разворотная площадка - конечная 17 маршрута),1,1,,
,,Кировский административный район,Омск,Территория кладбища,26,"0,75",,
,,Кировский административный район,Омск,"ул. Олега Кошевого, д. 10",2,1,,
,,Кировский административный район,Омск,"ул. Олега Кошевого, д. 22",4,1,,
,,Кировский административный район,Омск,"ул. Пацаева, д. 5 А",3,1,,
,,Кировский административный район,Омск,"ул. Пацаева, д. 5",1,"0,75",,
,,Кировский административный район,Омск,"ул. Профинтерна, д. 4",2,1,,
,,Кировский административный район,Омск,"ул. Профинтерна, д. 9",1,1,,
,,Кировский административный район,Омск,"ул. Профинтерна, д. 10",2,1,,
,,Кировский административный район,Омск,"ул. Революционная, д. 11",1,"0,75",,
,,Кировский административный район,Омск,"ул. Революционная, д. 11",4,1,,
,,Кировский административный район,Омск,"ул. Севастопольская, д. 22",4,1,,
,,Кировский административный район,Омск,Территория кладбища,0,"0,75",,
,,Кировский административный район,Омск,"ул. Семиреченская, д. 136",4,1,,
,,Кировский административный район,Омск,"пер. 10-й Семиреченский, д. 16",9,"0,8",,
,,Кировский административный район,Омск,"ул. Тимирязева, д. 13",1,1,,
,,Кировский административный район,Омск,"ул. Торговая, д. 20",2,1,,
,,Кировский административный район,Омск,"ул. Торговая, д. 21",1,1,,
,,Кировский административный район,Омск,"ул. Торговая, д. 32",3,1,,
,,Кировский административный район,Омск,"ул. Хлебная, д. 9",1,"0,75",,
,,Кировский административный район,Омск,"ул. Хлебная, д. 16",1,"0,75",,
,,Кировский административный район,Омск,"ул. Хлебная, д. 33",3,1,,
,,Кировский административный район,Омск,"ул. Южная, д.43",1,"0,75",,
,,Кировский административный район,Омск,"ул. Южная, д.97",3,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 1а",5,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 2",1,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 5",5,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 7а",3,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 10",5,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 11 А",2,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 12",2,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 34",2,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 34б",2,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 35",5,1,,
,,Кировский административный район,Омск,"ул. Авиагородок, д. 37",6,1,,
,,Кировский административный район,Омск,"ул. Авиационная, д. 143",1,1,,
,,Кировский административный район,Омск,"ул. Володарского, д. 120",4,1,,
,,Кировский административный район,Омск,"ул. Володарского, д. 122",4,1,,
,,Кировский административный район,Омск,"ул. 12 Декабря, д. 102",3,1,,
,,Кировский административный район,Омск,"ул. 12 Декабря, д. 104",4,1,,
,,Кировский административный район,Омск,"ул. 12 Декабря, д. 104а",2,1,,
,,Кировский административный район,Омск,"ул. 12 Декабря, д. 105",1,1,,
,,Кировский административный район,Омск,"ул. 12 Декабря, д. 111",10,1,,
,,Кировский административный район,Омск,"ул. 12 Декабря, д. 108",2,1,,
,,Кировский административный район,Омск,"ул. 12 Декабря, д. 109а",1,1,,
,,Кировский административный район,Омск,"ул. 12 Декабря, д. 114",2,"0,75",,
,,Кировский административный район,Омск,"ул. 12 Декабря, д. 115",3,1,,
,,Кировский административный район,Омск,"ул. 22 Декабря, д. 30",2,1,,
,,Кировский административный район,Омск,"ул. 22 Декабря, д. 54",1,1,,
,,Кировский административный район,Омск,"ул. 22 Декабря, д. 54/1",1,1,,
,,Кировский административный район,Омск,"ул. 22 Декабря, д. 70а",2,1,,
,,Кировский административный район,Омск,"ул. 22 Декабря, д. 98",1,1,,
,,Кировский административный район,Омск,"ул. Ключевая, д. 35",1,1,,
,,Кировский административный район,Омск,"ул. Ключевая, д. 37/1",1,1,,
,,Кировский административный район,Омск,"ул. Ключевая, д. 37/2",2,1,,
,,Кировский административный район,Омск,"ул. Седова, д. 55а",1,"0,75",,
,,Кировский административный район,Омск,"ул. Седова, д. 63",2,1,,
,,Кировский административный район,Омск,"ул. Транссибирская, д. 1",3,1,,
,,Кировский административный район,Омск,"ул. Транссибирская, д. 3",6,1,,
,,Кировский административный район,Омск,"ул. Транссибирская, д. 4",3,1,,
,,Кировский административный район,Омск,"ул. Транссибирская, д. 5",3,1,,
